季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,36.93,1.02,3.14,1.76
2020Q4,35.08,0.76,2.45,1.39
2020Q3,33.73,0.51,1.9,1.05
2020Q2,32.8,0.38,1.44,0.8
2020Q1,35.39,0.27,1.04,0.59
2019Q4,34.9,0.3,1.23,0.69
2019Q3,34.24,0.69,2.44,1.31
2019Q2,32.98,0.86,2.85,1.53
2019Q1,36.51,0.84,2.66,1.44
2018Q4,34.98,1.12,3.6,1.9
2018Q3,32.96,1.25,4.27,2.19
2018Q2,30.68,1.33,4.63,2.42
2018Q1,32.82,0.85,2.9,1.56
2017Q4,31.25,0.93,3.16,1.65
2017Q3,29.41,1.17,4.33,2.18
2017Q2,27.27,0.98,3.77,1.96
2017Q1,30.05,0.85,3.13,1.7
2016Q4,28.5,1.12,4.29,2.29
2016Q3,26.54,1.05,4.22,2.19
2016Q2,24.62,0.98,3.83,2.0
2016Q1,26.48,0.85,3.23,1.7
2015Q4,24.93,0.59,2.39,1.2
2015Q3,24.02,1.09,4.39,2.07
2015Q2,22.03,0.66,2.8,1.32
2015Q1,24.83,0.81,3.11,1.49
2014Q4,23.35,1.12,4.55,2.12
2014Q3,21.33,1.26,5.48,2.46
2014Q2,19.07,0.84,3.89,1.76
