年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-5.34,0.13,1.74,1.04,0.0
2019,-5.55,0.08,0.94,0.93,0.0
2018,-5.68,-3.54,-35.87,-10.48,0.0
2017,-2.43,-1.16,-9.62,-2.55,0.0
2016,-0.53,-0.32,-2.3,-0.32,0.0
2015,-0.73,-1.99,-12.86,-4.63,0.0
2014,2.62,-1.61,-9.04,-3.6,0.0
2013,7.64,2.03,10.87,4.65,1.5
