季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.8,0.44,2.94,1.4
2020Q4,2.74,0.4,3.23,1.61
2020Q3,2.45,0.59,4.41,2.07
2020Q2,1.93,0.34,2.5,1.14
2020Q1,2.42,0.3,2.15,1.01
2019Q4,2.16,0.32,2.84,1.33
2019Q3,1.87,0.33,2.89,1.4
2019Q2,1.57,0.19,1.48,0.77
2019Q1,1.41,0.11,1.03,0.58
2018Q4,1.3,0.1,0.82,0.45
2018Q3,1.19,-0.08,-0.9,-0.49
2018Q2,1.27,-0.06,-0.87,-0.47
2018Q1,1.32,0.04,-0.03,-0.02
2017Q4,1.24,0.09,0.1,0.05
2017Q3,1.19,0.01,-0.69,-0.42
2017Q2,1.18,-0.03,-0.66,-0.41
2017Q1,1.31,-0.05,-1.2,-0.73
2016Q4,1.35,0.18,0.81,0.47
2016Q3,1.22,0.09,-0.58,-0.34
2016Q2,1.13,-0.16,-2.67,-1.7
2016Q1,1.66,0.04,-0.87,-0.56
2015Q4,1.62,0.18,0.26,0.16
2015Q3,1.47,0.1,0.2,0.11
2015Q2,1.38,0.04,-1.15,-0.62
2015Q1,1.62,0.16,0.66,0.36
2014Q4,1.47,0.03,0.19,0.1
2014Q3,1.46,0.06,0.39,0.19
2014Q2,1.4,0.13,0.86,0.41
