季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-4.75,0.15,1.27,0.76
2020Q4,-4.87,0.56,5.84,3.27
2020Q3,-5.34,0.07,0.58,0.3
2020Q2,-5.39,0.06,0.42,0.21
2020Q1,-5.44,-0.14,-1.98,-0.99
2019Q4,-5.33,0.15,1.96,0.97
2019Q3,-5.46,0.03,0.3,0.15
2019Q2,-5.54,-0.03,-0.25,-0.12
2019Q1,-5.51,0.06,0.59,0.3
2018Q4,-5.56,0.33,3.52,1.76
2018Q3,-5.78,-0.12,-1.15,-0.57
2018Q2,-5.68,-0.01,0.35,0.17
2018Q1,-5.67,-0.13,-2.19,-1.09
2017Q4,-5.56,0.08,1.27,0.64
2017Q3,-5.62,-0.08,-0.9,-0.46
2017Q2,-5.55,-0.09,-0.77,-0.39
2017Q1,-5.47,-0.04,-0.35,-0.18
2016Q4,-5.44,-0.39,-12.79,-6.79
2016Q3,-5.13,-0.34,-3.62,-2.02
2016Q2,-4.85,-0.62,-6.3,-3.53
2016Q1,-4.34,-0.24,-2.22,-1.25
2015Q4,-4.13,-0.55,-10.61,-6.12
2015Q3,-3.67,-0.37,-5.19,-3.23
2015Q2,-3.36,-0.42,-4.84,-3.24
2015Q1,-3.01,-0.43,-4.93,-3.36
2014Q4,-2.66,-0.15,-3.65,-2.46
2014Q3,-2.54,-0.32,-4.12,-2.76
2014Q2,-9.06,-0.13,-2.07,-1.38
