季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.83,-0.08,-0.64,-0.38
2020Q4,0.89,0.31,2.21,1.34
2020Q3,0.65,0.03,0.55,0.34
2020Q2,0.63,-0.12,-1.18,-0.75
2020Q1,0.88,-0.12,-0.92,-0.59
2019Q4,0.97,0.15,1.41,0.87
2019Q3,0.86,0.05,0.63,0.39
2019Q2,0.83,0.07,0.81,0.49
2019Q1,1.25,-0.02,0.0,0.0
2018Q4,1.27,0.17,1.29,0.72
2018Q3,1.14,0.75,6.19,3.14
2018Q2,0.54,0.25,1.91,0.96
2018Q1,0.66,0.2,1.46,0.78
2017Q4,0.57,0.5,3.91,2.13
2017Q3,0.17,-0.01,-0.04,-0.02
2017Q2,0.16,0.0,-0.01,-0.01
2017Q1,0.19,-0.12,-0.88,-0.62
2016Q4,0.29,0.08,0.52,0.37
2016Q3,0.23,0.03,0.18,0.13
2016Q2,0.21,0.28,1.98,1.5
2016Q1,-2.2,-0.02,-0.23,-0.18
2015Q4,-2.19,-2.62,-16.54,-13.0
2015Q3,-0.24,-0.7,-4.34,-3.58
2015Q2,0.32,0.22,1.62,1.2
2015Q1,-0.45,0.24,1.79,1.19
2014Q4,-0.6,0.28,1.61,1.21
2014Q3,-0.74,-1.14,-7.09,-4.72
2014Q2,-0.27,-1.12,-7.54,-4.42
