季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.89,-0.27,-0.97,-0.44
2020Q4,1.98,0.34,1.35,0.59
2020Q3,1.87,0.6,2.62,1.11
2020Q2,1.69,2.56,10.02,4.15
2020Q1,1.53,-0.46,-1.92,-0.81
2019Q4,1.66,-0.53,-2.53,-1.07
2019Q3,1.8,0.66,2.01,0.8
2019Q2,1.98,3.21,11.19,4.3
2019Q1,2.17,-1.2,-4.41,-2.07
2018Q4,2.48,0.36,1.14,0.61
2018Q3,2.38,0.89,2.85,1.3
2018Q2,2.15,3.24,9.86,4.56
2018Q1,3.43,-1.11,-3.52,-1.91
2017Q4,3.72,-1.04,-2.84,-1.68
2017Q3,3.95,7.06,31.73,16.27
2017Q2,2.12,3.04,9.92,4.49
2017Q1,2.11,0.26,0.3,0.14
2016Q4,2.05,0.39,0.42,0.2
2016Q3,1.92,0.99,2.17,1.04
2016Q2,1.69,0.65,1.09,0.5
2016Q1,2.09,0.28,0.23,0.1
2015Q4,2.03,-1.98,-7.49,-3.05
2015Q3,2.43,2.56,10.88,3.77
2015Q2,1.82,3.34,12.2,3.72
2015Q1,1.67,-0.81,-3.98,-1.17
2014Q4,1.85,-4.53,-17.06,-5.08
2014Q3,2.64,14.33,69.67,15.3
2014Q2,0.09,6.81,68.16,7.04
