年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-2.55,-1.4,-76.61,-37.25,0.0
2019,-2.79,-3.86,-87.42,-59.09,0.0
2018,-1.07,-6.17,-51.18,-43.01,0.0
2017,-3.99,-11.7,-49.0,-43.15,0.0
2016,-0.33,-5.81,-17.16,-14.64,0.0
2015,1.92,1.38,4.19,3.65,0.2
2014,1.97,3.26,10.38,8.99,1.53
2013,2.56,10.89,39.4,29.89,0.79
2012,0.83,,89.43,56.86,0.0
