季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.26,0.24,1.72,1.18
2020Q4,-0.54,0.08,0.59,0.41
2020Q3,-0.63,0.09,0.65,0.46
2020Q2,-0.74,-0.32,-2.3,-1.68
2020Q1,-0.81,-0.35,-2.46,-1.79
2019Q4,-0.41,-0.37,-2.49,-1.8
2019Q3,0.015,-0.24,-1.58,-1.13
2019Q2,0.29,-0.08,-0.54,-0.38
2019Q1,0.38,-0.12,-0.81,-0.57
2018Q4,0.52,0.02,0.11,0.08
2018Q3,0.5,0.11,0.75,0.51
2018Q2,0.38,0.25,1.66,1.13
2018Q1,0.082,0.07,0.46,0.31
2017Q4,-0.014,0.04,0.28,0.19
2017Q3,-0.06,0.01,0.05,0.03
2017Q2,-0.067,0.04,0.34,0.21
2017Q1,-0.39,0.01,0.08,0.05
2016Q4,-0.4,-0.21,-1.58,-0.96
2016Q3,-0.19,0.09,0.72,0.43
2016Q2,-0.23,-0.11,-0.83,-0.49
2016Q1,0.13,-0.26,-1.93,-1.15
2015Q4,0.4,-0.39,-2.9,-1.75
2015Q3,0.8,-0.06,-0.42,-0.26
2015Q2,0.86,-0.23,-1.67,-1.04
2015Q1,1.43,-0.45,-3.07,-1.94
2014Q4,1.89,-0.41,-2.71,-1.8
2014Q3,2.32,-0.18,-1.19,-0.82
2014Q2,2.51,0.06,0.37,0.26
