年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,24.89,12.88,27.66,12.91,5.5
2019,18.13,11.71,33.24,14.92,5.04
2018,9.76,2.9,10.27,4.54,1.52
2017,9.05,3.66,13.12,6.1,2.03
2016,8.94,8.36,33.47,15.38,3.55
2015,3.44,2.42,13.57,5.65,0.92
2014,1.86,0.22,1.11,0.54,0.2
2013,2.09,0.6,2.85,1.48,0.4
