季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,28.36,1.31,4.59,3.11
2020Q4,26.43,1.21,4.52,3.03
2020Q3,24.73,1.15,4.42,2.78
2020Q2,23.04,0.52,1.86,1.21
2020Q1,29.49,1.53,5.28,3.68
2019Q4,27.24,1.03,3.71,2.54
2019Q3,25.83,1.18,4.39,2.83
2019Q2,24.09,1.22,4.3,2.84
2019Q1,30.15,2.05,7.0,5.4
2018Q4,26.81,1.42,5.2,4.38
2018Q3,24.85,1.33,5.09,4.03
2018Q2,22.89,1.55,5.79,4.6
2018Q1,26.49,1.76,6.5,5.5
2017Q4,23.88,1.22,4.79,4.05
2017Q3,22.2,1.28,5.22,4.13
2017Q2,20.32,1.03,4.08,3.23
2017Q1,24.69,1.21,4.56,3.82
2016Q4,22.9,0.83,3.29,2.74
2016Q3,21.81,1.09,4.5,3.52
2016Q2,20.2,1.32,5.26,4.14
2016Q1,24.16,1.48,5.75,4.8
2015Q4,21.98,1.0,4.08,3.37
2015Q3,20.73,1.49,6.42,4.95
2015Q2,18.54,1.86,7.78,6.0
2015Q1,21.69,2.45,10.25,8.41
2014Q4,18.09,1.18,5.47,4.4
2014Q3,16.4,1.21,6.03,4.41
2014Q2,14.61,0.53,2.51,1.85
