年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.75,-0.6,-3.87,-3.0,0.2
2019,9.39,0.42,2.48,1.97,0.5
2018,9.71,0.84,4.75,3.71,0.5
2017,9.85,1.49,8.15,6.4,0.7
2016,10.03,2.38,12.43,9.79,1.3
2015,9.49,2.68,13.62,10.66,1.6
2014,9.14,3.11,15.92,12.32,2.0
2013,8.63,3.34,17.91,13.73,2.2
