季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.16,1.48,12.11,9.02
2020Q4,-0.12,0.61,5.11,2.92
2020Q3,-0.21,0.01,0.06,0.03
2020Q2,-0.21,-0.52,-5.84,-2.38
2020Q1,-0.14,-0.09,-1.03,-0.42
2019Q4,-0.13,-1.0,-10.56,-4.3
2019Q3,-4.77,-0.13,-4.34,-1.77
2019Q2,-4.71,0.17,7.53,2.85
2019Q1,-4.92,-0.28,-2.85,-1.07
2018Q4,-4.88,-0.14,-6.35,-2.53
2018Q3,-4.79,-0.25,-10.43,-3.94
2018Q2,-4.64,-0.19,-7.35,-2.64
2018Q1,-4.52,-0.4,-13.71,-5.08
2017Q4,-4.28,-0.38,-9.61,-3.07
2017Q3,-2.96,-0.68,-18.66,-4.8
2017Q2,-2.75,-1.21,-34.43,-8.12
2017Q1,-2.37,-1.0,-27.64,-6.71
2016Q4,-5.23,-1.23,-46.78,-13.25
2016Q3,-4.59,-0.83,-23.12,-7.17
2016Q2,-4.07,-1.51,-32.2,-11.35
2016Q1,-3.12,-0.08,-1.42,-0.54
2015Q4,-3.07,-0.64,-11.1,-4.49
2015Q3,-2.67,-0.51,-8.0,-3.45
2015Q2,-2.37,-0.52,-7.69,-3.6
2015Q1,-2.05,-0.54,-7.32,-3.65
2014Q4,-1.74,-0.57,-7.28,-4.31
2014Q3,-2.85,-0.88,-11.02,-7.42
2014Q2,-2.2,-0.76,-10.68,-7.58
