年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,17.31,1.83,5.99,4.87,1.35
2019,16.7,1.73,5.61,4.63,1.5
2018,16.72,2.26,7.44,6.21,1.8
2017,15.33,1.77,5.89,4.95,1.5
2016,15.02,1.76,5.94,5.06,1.5
2015,13.91,1.34,4.6,3.96,1.12
2014,13.26,1.07,3.71,3.32,1.0
2013,12.3,0.46,2.06,1.93,0.5
2012,11.75,0.28,1.21,1.15,0.26
2011,12.48,0.7,2.94,2.79,0.68
2010,12.2,0.65,2.76,2.62,0.6
2009,12.06,0.75,3.19,3.04,0.6
