年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,121.2,1.63,5.56,0.19,1.0
2019,91.86,4.48,19.08,0.57,1.0
2018,65.99,0.43,1.4,0.04,0.5
2017,84.1,2.27,9.13,0.33,0.8
2016,78.16,3.04,11.62,0.39,0.7
2015,64.5,2.3,11.09,0.37,0.6
2014,54.82,1.96,10.25,0.34,0.6
2013,48.33,1.43,7.37,0.28,0.7
