季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.17,-0.04,-0.35,-0.32
2020Q4,1.19,0.41,3.51,3.16
2020Q3,0.94,0.08,0.7,0.63
2020Q2,0.89,0.03,0.24,0.21
2020Q1,1.0,-0.6,-0.47,-0.43
2019Q4,1.03,0.28,2.35,2.13
2019Q3,0.86,-0.11,-0.97,-0.88
2019Q2,0.93,-0.02,-0.21,-0.19
2019Q1,1.07,-0.06,-0.49,-0.45
2018Q4,1.11,-0.34,-2.83,-2.62
2018Q3,1.32,0.14,1.07,0.98
2018Q2,1.24,-0.25,-1.98,-1.82
2018Q1,1.51,0.67,5.47,5.08
2017Q4,1.08,0.16,1.36,1.27
2017Q3,0.98,0.15,1.32,1.23
2017Q2,0.88,0.21,1.84,1.71
2017Q1,0.75,0.04,0.38,0.35
2016Q4,0.72,0.08,0.73,0.68
2016Q3,0.67,0.02,0.14,0.13
2016Q2,0.66,0.01,0.08,0.08
2016Q1,0.66,0.04,0.37,0.34
2015Q4,0.63,0.38,3.07,2.89
2015Q3,0.42,-0.05,-0.37,-0.35
2015Q2,0.44,0.04,0.22,0.21
2015Q1,0.42,0.08,0.57,0.54
2014Q4,0.37,0.46,3.95,3.72
2014Q3,-0.38,0.18,1.58,1.49
2014Q2,-0.48,0.02,0.14,0.13
