年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.38,2.34,11.13,5.18,1.2
2019,2.63,1.22,5.86,3.14,0.7
2018,2.54,2.12,10.63,5.14,1.0
2017,2.07,2.24,13.19,6.22,1.0
2016,2.15,4.71,32.83,13.55,2.35
2015,0.75,2.05,17.11,6.43,1.0
2014,0.19,2.83,29.04,9.08,0.1
2013,-0.8,0.95,12.51,4.01,0.0
