年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.56,2.35,20.94,7.19,0.2
2019,-0.34,-0.82,-6.87,-0.13,0.0
2018,-0.04,0.3,2.69,1.48,0.0
2017,-3.13,0.06,-0.08,1.2,0.0
2016,-2.11,-4.55,-61.06,-21.67,0.0
2015,-9.59,-4.83,-86.93,-38.8,0.0
2014,-4.93,-5.78,-53.74,-25.66,0.0
2013,0.63,-6.99,-46.97,-24.38,0.0
