年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,29.52,1.52,1.84,0.97,1.0
2019,29.81,2.21,5.87,2.71,1.5
2018,28.21,2.41,7.23,3.33,1.5
2017,26.08,2.76,7.29,3.45,1.5
2016,23.12,2.97,8.4,3.86,1.43
2015,19.26,1.02,3.04,1.53,0.88
2014,18.84,1.32,3.24,1.73,0.8
2013,19.11,2.08,5.35,2.75,1.5
