年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,33.87,3.55,6.72,4.11,3.0
2019,26.48,0.7,1.66,1.07,1.54
2018,25.04,0.4,1.1,0.7,1.25
2017,25.51,1.64,3.82,2.27,1.5
2016,24.37,1.61,3.81,2.26,1.5
2015,23.21,1.73,4.52,2.64,1.5
2014,19.78,1.71,5.52,3.05,0.1
2013,19.97,2.14,7.6,4.07,1.8
