季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.082,-0.43,-3.69,-2.31
2020Q4,0.35,-0.24,-2.0,-1.25
2020Q3,0.5,-0.38,-3.07,-1.95
2020Q2,0.73,-0.14,-1.14,-0.73
2020Q1,0.82,0.26,2.08,1.33
2019Q4,0.66,0.0,-0.04,-0.03
2019Q3,0.66,0.22,1.77,1.13
2019Q2,0.53,0.31,2.63,1.66
2019Q1,0.33,-0.14,-1.2,-0.78
2018Q4,0.43,0.19,1.51,1.0
2018Q3,0.32,-0.02,-0.24,-0.15
2018Q2,0.34,0.1,0.86,0.56
2018Q1,0.28,-0.2,-1.69,-1.12
2017Q4,0.4,-0.24,-1.97,-1.35
2017Q3,0.55,-0.22,-1.79,-1.26
2017Q2,0.69,-0.18,-1.41,-1.03
2017Q1,1.0,-0.49,-3.77,-2.78
2016Q4,1.31,0.1,0.74,0.55
2016Q3,1.26,-0.01,-0.09,-0.07
2016Q2,1.27,0.06,0.45,0.33
2016Q1,1.32,0.15,1.08,0.81
2015Q4,1.23,-0.39,-2.99,-2.26
2015Q3,1.48,0.39,2.85,2.2
2015Q2,1.24,0.16,1.23,0.98
2015Q1,1.13,0.09,0.65,0.52
2014Q4,1.08,0.14,1.1,0.86
2014Q3,1.02,0.06,0.48,0.38
2014Q2,0.98,-0.33,-2.57,-2.03
