季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.8,0.13,1.2,0.68
2020Q4,6.05,0.16,1.41,0.82
2020Q3,5.36,0.24,2.18,1.28
2020Q2,4.37,0.33,3.05,1.79
2020Q1,3.02,0.23,2.16,1.26
2019Q4,2.69,0.11,1.09,0.64
2019Q3,2.15,0.0,0.35,0.2
2019Q2,1.71,0.04,0.34,0.19
2019Q1,1.5,-0.07,-0.71,-0.4
2018Q4,1.83,-0.32,-3.51,-2.08
2018Q3,3.11,-0.1,-0.96,-0.59
2018Q2,3.49,0.0,-0.05,-0.03
2018Q1,3.5,-0.01,-0.14,-0.09
2017Q4,3.58,-0.3,-2.75,-1.71
2017Q3,4.76,-0.02,-0.17,-0.11
2017Q2,4.83,0.02,0.21,0.13
2017Q1,7.16,0.05,0.39,0.24
2016Q4,6.97,0.1,0.87,0.53
2016Q3,6.58,0.2,1.66,1.01
2016Q2,5.79,0.23,1.88,1.17
2016Q1,8.31,0.26,2.13,1.34
2015Q4,7.28,0.16,1.32,0.8
2015Q3,6.73,0.23,1.92,1.11
2015Q2,5.82,0.39,3.26,1.86
2015Q1,6.65,0.39,3.3,1.87
2014Q4,5.09,0.18,1.56,0.85
2014Q3,4.34,0.2,1.72,0.91
2014Q2,3.52,0.37,3.37,1.77
