年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.06,2.91,11.97,7.33,1.6
2019,1.63,2.36,10.2,5.74,1.3
2018,1.46,2.92,13.76,7.42,1.6
2017,0.92,0.44,2.15,1.35,0.19
2016,1.1,2.01,9.02,4.94,1.0
2015,1.2,3.49,16.34,8.97,2.5
2014,0.92,3.38,18.29,10.31,1.85
