季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.5,0.03,-0.65,-0.23
2020Q4,2.45,-0.32,-2.81,-1.38
2020Q3,3.01,-0.06,-1.46,-0.67
2020Q2,3.11,0.05,-0.97,-0.4
2020Q1,3.03,0.16,-0.2,
2019Q4,2.76,0.21,-0.12,0.04
2019Q3,2.42,-0.06,-1.59,-0.78
2019Q2,2.52,-0.15,-2.31,-1.19
2019Q1,2.94,0.09,-0.39,-0.14
2018Q4,2.8,0.05,-0.9,-0.44
2018Q3,2.81,-0.09,-1.41,-0.75
2018Q2,2.95,-0.01,-0.93,-0.47
2018Q1,3.3,0.1,-0.23,-0.05
2017Q4,2.95,0.13,-0.21,-0.04
2017Q3,2.82,0.08,-0.47,-0.2
2017Q2,2.68,0.06,-0.59,-0.27
2017Q1,2.76,-0.05,-1.16,-0.62
2016Q4,2.84,0.25,1.22,0.82
2016Q3,2.31,-0.04,-0.91,-0.46
2016Q2,2.37,-0.02,-0.89,-0.46
2016Q1,3.36,-0.1,-1.07,-0.58
2015Q4,3.53,0.41,1.71,1.13
2015Q3,2.9,-0.1,-1.54,-0.89
2015Q2,3.06,-0.06,-0.75,-0.39
