季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,195.6,1.81,3.72,2.75
2020Q4,183.4,1.56,3.3,2.5
2020Q3,173.5,1.55,3.49,2.56
2020Q2,163.4,1.07,2.36,1.71
2020Q1,169.5,1.43,3.09,2.31
2019Q4,160.2,1.4,3.11,2.27
2019Q3,150.6,1.84,4.25,2.92
2019Q2,138.6,1.54,3.55,2.42
2019Q1,151.5,1.5,3.44,2.43
2018Q4,141.7,1.05,2.47,1.73
2018Q3,135.1,4.17,10.44,7.03
2018Q2,112.1,1.15,3.05,2.07
2018Q1,120.0,0.58,1.49,1.07
2017Q4,116.2,1.2,3.11,2.23
2017Q3,108.8,1.08,2.99,2.11
2017Q2,101.8,0.78,2.19,1.56
2017Q1,110.3,0.41,1.16,0.83
2016Q4,107.7,1.28,3.53,2.49
2016Q3,99.6,0.87,2.54,1.72
2016Q2,93.94,0.61,1.72,1.14
2016Q1,103.6,0.31,0.87,0.57
2015Q4,101.6,0.62,1.69,1.04
2015Q3,97.96,1.07,2.83,1.64
2015Q2,91.01,0.65,1.85,1.08
2015Q1,97.21,0.85,2.37,1.43
2014Q4,91.7,1.29,3.67,2.17
2014Q3,83.67,1.17,3.49,2.0
2014Q2,76.12,0.71,2.11,1.21
