季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.94,1.13,3.32,3.07
2020Q4,-0.7,-4.56,-15.37,-14.18
2020Q3,17.32,1.4,4.04,3.72
2020Q2,11.71,5.27,20.83,18.97
2020Q1,-9.22,-0.45,-1.94,-1.75
2019Q4,-7.43,-0.3,-1.75,-1.58
2019Q3,-5.91,0.09,0.65,0.59
2019Q2,-6.21,-0.34,-1.35,-1.22
2019Q1,-4.81,-0.02,-0.36,-0.34
2018Q4,-4.73,-0.53,-2.96,-2.8
2018Q3,-2.45,-0.52,-2.89,-2.73
2018Q2,-0.23,-0.23,-1.22,-1.15
2018Q1,0.74,-0.35,-1.85,-1.71
2017Q4,2.67,-0.73,-3.8,-3.46
2017Q3,5.8,0.58,2.94,2.69
2017Q2,3.33,-0.26,-1.36,-1.25
2017Q1,4.44,1.68,7.96,7.25
2016Q4,-2.73,-0.17,-0.84,-0.76
2016Q3,-1.94,-0.08,-0.66,-0.6
2016Q2,-1.61,-0.15,-0.99,-0.9
2016Q1,-2.98,-0.23,-1.45,-1.32
2015Q4,-1.99,0.05,0.04,0.04
2015Q3,-2.14,-0.15,-0.99,-0.9
2015Q2,-1.5,-0.17,-1.03,-0.94
2015Q1,-2.21,-0.18,-1.14,-1.05
2014Q4,-1.45,-0.03,-0.06,-0.06
2014Q3,-1.32,-0.05,-0.47,-0.43
2014Q2,-1.05,-0.1,-0.79,-0.74
