年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.27,0.71,4.04,2.46,0.2
2019,1.82,0.58,3.4,2.85,0.2
2018,1.01,-0.89,-5.94,-0.09,0.0
2017,2.51,0.5,2.24,1.43,0.2
2016,2.37,0.1,-0.5,0.81,0.0
2015,4.06,1.8,8.32,3.84,0.08
2014,1.86,0.38,0.12,0.14,0.0
2013,1.63,-1.27,-7.52,-4.07,0.0
