季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.4,0.24,1.25,0.88
2020Q4,1.28,0.0,0.81,0.56
2020Q3,1.25,-0.03,0.02,0.02
2020Q2,1.26,-0.28,-2.18,-1.61
2020Q1,1.88,0.3,1.38,1.08
2019Q4,1.74,-0.17,-1.28,-1.05
2019Q3,1.82,0.32,1.5,1.17
2019Q2,1.67,0.46,1.95,1.54
2019Q1,2.47,0.44,1.69,1.45
2018Q4,2.27,0.25,0.59,0.52
2018Q3,2.16,0.18,0.31,0.27
2018Q2,2.07,0.76,3.13,2.47
2018Q1,2.18,0.18,0.3,0.22
2017Q4,2.1,-0.23,-1.83,-1.42
2017Q3,2.22,0.07,-0.17,-0.14
2017Q2,2.18,0.21,0.61,0.52
2017Q1,2.55,-0.03,-0.52,-0.46
2016Q4,2.56,0.05,-0.21,-0.18
2016Q3,2.54,0.16,0.62,0.53
2016Q2,2.46,0.45,2.08,1.8
2016Q1,3.18,0.41,1.86,1.67
2015Q4,2.99,0.46,2.13,1.92
2015Q3,2.83,0.81,3.83,3.38
2015Q2,2.45,0.41,1.93,1.72
2015Q1,2.73,0.44,2.08,1.9
2014Q4,2.53,0.67,3.25,2.94
2014Q3,2.24,0.31,1.57,1.35
2014Q2,2.09,0.5,2.45,2.13
