季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,17.19,0.08,0.43,0.33
2020Q4,17.04,-0.03,-0.15,-0.12
2020Q3,17.07,0.01,0.07,0.05
2020Q2,17.06,-0.18,-0.96,-0.8
2020Q1,17.77,-0.1,-0.5,-0.42
2019Q4,17.95,-0.15,-0.75,-0.63
2019Q3,18.22,0.11,0.56,0.46
2019Q2,18.02,0.05,0.25,0.21
2019Q1,18.85,0.15,0.71,0.59
2018Q4,18.57,0.15,0.72,0.56
2018Q3,18.27,0.1,0.5,0.37
2018Q2,18.08,0.39,1.87,1.45
2018Q1,19.93,0.04,0.2,0.17
2017Q4,19.56,0.21,0.99,0.81
2017Q3,19.19,0.29,1.42,1.16
2017Q2,18.65,0.3,1.46,1.19
2017Q1,19.21,0.06,0.28,0.22
2016Q4,19.11,0.23,1.14,0.9
2016Q3,18.71,0.11,0.55,0.42
2016Q2,18.5,0.2,0.96,0.73
2016Q1,19.24,0.04,0.19,0.14
2015Q4,19.16,0.09,0.41,0.31
2015Q3,19.01,0.35,1.62,1.21
2015Q2,18.37,0.24,1.1,0.83
2015Q1,19.41,0.11,0.49,0.37
2014Q4,19.2,0.3,1.38,1.06
2014Q3,18.65,0.16,0.77,0.59
2014Q2,18.33,0.19,0.84,0.62
