季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.79,2.86,9.77,4.35
2020Q4,4.12,2.98,11.27,4.8
2020Q3,3.42,2.74,11.68,4.44
2020Q2,2.78,3.47,17.07,5.62
2020Q1,1.97,2.13,9.84,3.58
2019Q4,3.34,2.26,9.64,3.94
2019Q3,2.81,1.6,7.5,2.79
2019Q2,2.44,3.13,13.71,5.49
2019Q1,3.58,1.92,7.89,3.67
2018Q4,3.13,1.27,5.59,2.63
2018Q3,2.83,1.66,7.82,3.47
2018Q2,2.44,3.48,15.74,7.45
2018Q1,3.44,2.21,9.75,4.91
2017Q4,2.92,2.21,9.78,4.65
2017Q3,2.45,1.81,8.81,3.86
2017Q2,2.06,4.07,17.98,8.22
2017Q1,2.96,2.46,10.51,5.11
2016Q4,2.46,1.4,6.55,3.05
2016Q3,2.18,2.28,11.62,5.24
2016Q2,1.72,4.02,22.28,9.77
2016Q1,1.88,2.98,18.5,7.54
2015Q4,1.28,1.87,11.24,4.12
2015Q3,0.96,0.89,7.01,2.62
2015Q2,0.78,3.38,23.51,8.42
2015Q1,0.42,1.5,12.56,3.88
2014Q4,0.18,-0.07,-0.64,-0.2
2014Q3,0.2,0.04,0.34,0.12
2014Q2,0.19,0.24,2.14,0.91
