季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,32.24,1.04,2.03,1.13
2020Q4,31.05,0.47,0.94,0.52
2020Q3,30.45,0.09,0.38,0.26
2020Q2,30.33,0.85,1.63,0.86
2020Q1,31.55,2.98,8.11,3.97
2019Q4,28.25,0.07,-0.06,0.08
2019Q3,28.12,0.61,1.35,0.66
2019Q2,27.35,0.83,2.03,0.92
2019Q1,29.76,0.93,2.17,0.98
2018Q4,28.74,1.51,3.7,1.64
2018Q3,27.1,1.15,2.58,1.06
2018Q2,25.84,2.21,5.55,2.19
2018Q1,26.16,0.54,1.61,0.69
2017Q4,25.57,1.09,2.92,1.3
2017Q3,24.37,1.47,3.59,1.6
2017Q2,22.75,1.04,2.71,1.22
2017Q1,22.72,-0.16,-0.56,-0.13
2016Q4,22.91,1.03,2.59,1.2
2016Q3,21.71,0.31,0.87,0.45
2016Q2,21.37,0.45,1.31,0.61
2016Q1,22.42,0.55,1.31,0.66
2015Q4,21.88,1.27,2.95,1.32
2015Q3,20.63,2.84,7.27,3.1
2015Q2,17.79,0.83,1.88,0.82
