年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.42,0.39,2.39,1.66,0.75
2019,3.95,0.93,5.66,3.84,1.04
2018,4.0,1.48,9.24,5.94,1.0
2017,2.89,0.5,3.11,2.35,0.45
2016,3.18,0.96,5.8,4.03,0.85
2015,3.37,1.22,7.05,4.95,1.1
2014,3.51,1.45,8.18,5.86,1.2
2013,3.7,1.45,8.54,6.08,1.6
