年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.16,1.5,8.73,5.28,1.0
2019,3.14,2.46,14.2,8.22,1.5
2018,2.99,3.35,19.73,11.42,2.1
2017,2.2,2.06,12.95,7.43,1.5
2016,1.89,2.03,13.47,7.48,1.3
2015,1.49,1.64,11.87,6.63,1.01
2014,0.94,0.71,5.26,3.25,0.31
2013,0.79,0.15,0.87,1.3,0.31
