年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-5.93,-2.15,-30.32,-9.38,0.0
2019,-3.93,-4.22,-45.51,-11.71,0.0
2018,-4.58,-3.84,-37.33,-8.52,0.0
2017,-1.43,-2.86,-23.28,-6.33,0.0
2016,1.07,-2.68,-16.3,-6.83,0.0
2015,4.95,2.21,11.79,6.01,1.73
2014,4.13,4.53,31.18,12.52,1.2
