季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,13.47,0.23,0.63,0.48
2020Q4,13.33,0.5,1.43,1.07
2020Q3,13.02,0.22,0.64,0.49
2020Q2,12.89,-0.14,-0.41,-0.31
2020Q1,12.97,-6.68,-17.32,-12.83
2019Q4,16.98,0.08,0.4,0.3
2019Q3,16.9,0.11,0.52,0.41
2019Q2,16.74,-0.27,-1.27,-1.02
2019Q1,17.22,-0.05,-0.24,-0.19
2018Q4,17.45,0.12,0.55,0.44
2018Q3,17.26,0.17,0.79,0.65
2018Q2,18.02,-0.38,-1.79,-1.47
2018Q1,18.7,-0.09,-0.42,-0.34
2017Q4,17.47,0.0,-0.02,-0.01
2017Q3,17.52,0.05,0.25,0.2
2017Q2,17.42,-0.15,-0.71,-0.5
2017Q1,17.69,-0.36,-1.68,-1.05
2016Q4,18.33,-0.13,-0.59,-0.36
2016Q3,18.59,-0.12,-0.46,-0.28
2016Q2,18.8,0.01,0.08,0.05
2016Q1,19.85,-0.37,-1.8,-1.08
2015Q4,20.51,-0.05,-0.63,-0.38
2015Q3,20.63,0.37,1.22,0.72
2015Q2,19.96,0.31,1.08,0.65
2015Q1,19.38,0.16,0.53,0.32
2014Q4,19.07,0.0,-0.19,-0.11
2014Q3,19.08,-6.67,-23.8,-14.52
2014Q2,31.7,-0.4,-1.29,-0.82
