年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,13.53,-20.31,-48.51,-31.87,0.0
2019,37.36,12.01,21.33,14.03,0.17
2018,29.83,11.56,20.13,12.31,3.13
2017,24.49,11.81,22.14,13.73,4.83
2016,18.33,10.54,20.23,12.6,3.23
2015,15.33,14.4,25.11,16.25,5.45
2014,10.74,12.98,26.69,17.89,6.5
2013,6.11,12.72,32.83,20.72,4.5
