年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,58.49,27.42,20.7,13.13,10.0
2019,37.96,24.79,23.48,15.5,8.99
2018,16.32,9.38,11.8,7.78,3.5
2017,10.44,10.5,15.04,9.56,3.5
2016,-1.52,-1.54,-2.59,-0.17,0.0
2015,-2.78,-11.3,-15.48,-6.66,0.0
2014,8.54,-6.95,-8.55,-3.83,0.0
2013,15.46,-3.74,-4.71,-1.77,0.0
