季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,54.75,0.06,0.41,0.2
2020Q4,53.88,0.14,1.0,0.48
2020Q3,51.79,0.08,0.64,0.29
2020Q2,50.5,0.18,1.37,0.63
2020Q1,50.85,0.0,0.01,0.0
2019Q4,50.81,0.07,0.5,0.23
2019Q3,49.85,0.01,0.09,0.04
2019Q2,49.68,0.03,0.24,0.12
2019Q1,52.23,0.09,0.7,0.35
2018Q4,50.34,0.0,-0.06,-0.03
2018Q3,50.51,0.02,0.18,0.09
2018Q2,50.05,0.05,0.39,0.2
2018Q1,52.1,0.17,1.25,0.65
2017Q4,49.35,0.02,0.12,0.06
2017Q3,49.14,0.06,0.45,0.23
2017Q2,48.28,0.08,0.65,0.34
2017Q1,50.0,0.02,0.15,0.08
2016Q4,49.72,0.05,0.39,0.2
2016Q3,48.99,0.11,0.84,0.44
2016Q2,47.36,-0.01,-0.06,-0.03
2016Q1,50.56,0.03,0.21,0.11
2015Q4,50.14,-0.57,-4.32,-2.35
2015Q3,58.93,-0.41,-2.92,-1.62
2015Q2,65.14,0.01,0.11,0.06
2015Q1,67.59,1.31,9.63,5.28
2014Q4,47.57,0.11,0.85,0.44
2014Q3,46.14,0.2,1.61,0.81
2014Q2,43.09,0.01,0.08,0.04
