年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,6.74,3.01,13.74,10.18,3.0
2019,5.01,1.0,4.69,3.58,1.53
2018,7.12,3.74,16.85,12.44,3.1
2017,6.58,3.6,16.46,12.03,3.1
2016,6.11,4.21,20.16,15.21,3.0
2015,4.74,2.76,14.38,10.91,2.03
2014,3.47,2.5,14.42,11.01,1.75
2013,2.41,1.52,9.64,7.01,1.2
