年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.45,0.76,2.78,2.17,1.0
2019,5.41,1.52,5.4,4.58,1.0
2018,6.09,4.75,16.35,13.37,4.0
2017,5.28,5.99,21.62,17.46,4.0
2016,3.89,3.87,17.44,14.11,4.0
2015,3.26,3.37,18.22,14.39,2.5
2014,2.89,3.62,21.28,16.78,2.5
