年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.45,7.95,13.83,10.73,3.5
2019,6.1,7.86,15.97,11.87,3.0
2018,4.79,5.8,16.37,10.98,2.5
2017,3.9,7.08,21.21,13.51,1.0
2016,2.64,4.69,17.37,9.72,1.0
2015,1.83,3.76,19.46,9.88,0.5
2014,1.16,2.04,12.94,7.37,0.0
