年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.36,0.27,0.1,0.07,0.18
2019,0.24,0.14,1.57,1.2,0.13
2018,0.39,0.49,2.75,2.07,0.28
2017,0.052,-0.13,0.12,0.09,0.0
2016,0.14,-0.19,-1.16,-0.85,0.0
2015,0.44,0.47,0.89,0.65,0.41
2014,0.56,0.89,1.87,1.37,0.7
