年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.21,1.54,8.11,4.89,1.4
2019,4.41,2.21,11.72,7.25,1.67
2018,3.86,2.2,12.5,7.44,1.6
2017,1.88,0.17,1.04,0.85,0.49
2016,3.12,1.85,9.16,5.81,1.5
2015,2.73,1.53,7.46,4.69,1.2
2014,1.98,0.6,0.47,0.59,0.6
2013,2.66,1.59,7.34,4.1,1.3
