季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1371.0,1.14,2.32,1.8
2020Q4,1282.0,1.06,2.23,1.71
2020Q3,1190.0,1.08,2.33,1.74
2020Q2,1107.0,1.11,2.32,1.76
2020Q1,1349.0,1.07,2.19,1.75
2019Q4,1266.0,1.0,2.11,1.7
2019Q3,1176.0,1.04,2.27,1.76
2019Q2,1095.0,1.1,2.29,1.81
2019Q1,1357.0,1.08,2.18,1.8
2018Q4,1274.0,1.08,2.27,1.88
2018Q3,1199.0,1.1,2.33,1.86
2018Q2,1114.0,1.27,2.63,2.12
2018Q1,1388.0,1.13,2.34,1.96
2017Q4,1175.0,1.12,2.41,2.01
2017Q3,1104.0,1.31,2.92,2.35
2017Q2,1003.0,1.35,2.94,2.38
2017Q1,1282.0,1.24,2.62,2.2
2016Q4,1186.0,1.0,2.19,1.83
2016Q3,1126.0,1.23,2.76,2.22
2016Q2,1030.0,1.43,3.06,2.46
2016Q1,1345.0,1.5,3.13,2.62
2015Q4,1228.0,1.22,2.65,2.2
2015Q3,1136.0,1.52,3.34,2.67
2015Q2,1018.0,1.44,3.1,2.48
2015Q1,1284.0,1.34,2.82,2.35
2014Q4,1179.0,1.04,2.27,1.88
2014Q3,1103.0,1.25,2.76,2.2
2014Q2,1006.0,1.36,2.95,2.38
