季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,36.58,2.0,7.3,3.14
2020Q4,30.43,0.5,2.12,0.98
2020Q3,28.64,1.89,8.57,3.57
2020Q2,22.84,0.67,3.17,1.49
2020Q1,23.58,-0.35,-1.7,-0.46
2019Q4,24.68,-0.16,-0.8,-0.1
2019Q3,25.19,0.49,2.16,1.13
2019Q2,23.68,-0.44,-1.97,-0.55
2019Q1,29.66,0.49,2.18,1.18
2018Q4,28.29,-1.32,-6.07,-2.36
2018Q3,32.41,1.48,6.63,3.32
2018Q2,27.82,-0.05,-0.33,0.04
2018Q1,32.57,3.09,14.06,6.92
2017Q4,23.12,0.99,4.99,2.56
2017Q3,20.14,0.79,4.23,2.12
2017Q2,17.74,0.53,2.85,1.41
2017Q1,19.19,1.19,6.16,3.07
2016Q4,15.55,0.56,3.22,1.6
2016Q3,14.03,0.87,5.36,2.41
2016Q2,11.62,0.37,2.37,1.17
2016Q1,10.58,0.9,5.58,2.48
2015Q4,8.11,-1.27,-7.3,-2.74
2015Q3,11.64,-0.71,-3.97,-1.42
2015Q2,13.62,-0.5,-2.63,-0.89
