季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,21.07,1.0,3.42,1.17
2020Q4,19.41,0.6,2.11,0.72
2020Q3,18.53,0.5,1.79,0.6
2020Q2,17.7,0.18,0.63,0.22
2020Q1,19.07,0.58,2.04,0.72
2019Q4,18.11,0.3,1.09,0.37
2019Q3,17.5,0.4,1.46,0.47
2019Q2,16.84,0.1,0.36,0.12
2019Q1,18.17,0.47,1.66,0.66
2018Q4,18.7,0.02,0.05,0.02
2018Q3,18.71,0.32,1.13,0.53
2018Q2,18.18,0.12,0.41,0.2
2018Q1,20.25,0.89,3.08,1.48
2017Q4,18.84,0.36,1.27,0.6
2017Q3,18.38,0.56,1.99,0.94
2017Q2,17.45,0.2,0.72,0.36
2017Q1,20.43,0.51,1.77,0.89
2016Q4,19.58,0.47,1.64,0.78
2016Q3,18.63,0.64,2.29,1.06
2016Q2,17.57,0.76,2.71,1.25
2016Q1,18.32,1.01,3.41,1.61
2015Q4,16.63,0.15,0.37,0.18
2015Q3,16.5,0.92,3.31,1.51
2015Q2,14.96,0.19,0.45,0.2
2015Q1,15.32,0.54,1.67,0.76
2014Q4,14.42,-1.26,-6.2,-2.78
2014Q3,16.54,0.56,1.45,0.67
2014Q2,15.61,0.31,0.44,0.21
