季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1473.0,3.3,1.58,1.0
2020Q4,1447.0,18.15,9.2,5.55
2020Q3,1309.0,0.74,0.4,0.24
2020Q2,1303.0,3.61,1.88,1.14
2020Q1,1366.0,5.09,2.61,1.61
2019Q4,1327.0,4.48,2.32,1.4
2019Q3,1293.0,4.41,2.29,1.36
2019Q2,1259.0,3.54,1.8,1.09
2019Q1,1324.0,2.2,1.11,0.67
2018Q4,1307.0,8.98,4.7,2.78
2018Q3,1238.0,8.52,4.62,2.76
2018Q2,1172.0,14.06,7.77,4.81
2018Q1,1149.0,4.75,2.7,1.71
2017Q4,1113.0,10.74,6.4,3.99
2017Q3,1030.0,9.59,6.1,3.81
2017Q2,956.2,5.31,3.48,2.25
2017Q1,992.3,2.71,1.74,1.15
2016Q4,971.4,12.37,8.09,5.29
2016Q3,876.2,5.8,3.96,2.59
2016Q2,831.4,5.01,3.35,2.27
2016Q1,869.9,5.4,3.55,2.43
2015Q4,828.3,9.17,6.25,4.26
2015Q3,757.6,10.58,7.79,5.33
2015Q2,676.1,6.81,5.29,3.68
2015Q1,669.8,6.04,4.77,3.36
2014Q4,623.3,8.47,7.1,5.04
2014Q3,559.0,6.36,5.89,4.3
2014Q2,510.8,4.84,4.68,3.47
