季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.44,-0.19,-1.35,-1.25
2020Q4,-0.28,0.02,0.22,0.2
2020Q3,-0.27,0.07,1.18,1.06
2020Q2,-0.36,-0.02,0.57,0.5
2020Q1,-0.34,-0.1,-0.94,-0.81
2019Q4,-0.26,-0.02,-0.42,-0.35
2019Q3,-0.23,0.21,1.89,1.57
2019Q2,-0.41,0.29,2.46,2.06
2019Q1,-0.66,0.44,3.41,2.86
2018Q4,-1.04,0.77,6.1,5.04
2018Q3,-1.69,0.07,0.88,0.72
2018Q2,-1.76,-0.23,-1.15,-0.97
2018Q1,-1.57,-0.17,-0.91,-0.78
2017Q4,-1.43,-0.62,-4.97,-4.3
2017Q3,-0.89,-0.12,-0.38,-0.33
2017Q2,-0.79,0.0,-0.12,-0.1
2017Q1,-0.79,0.0,-0.53,-0.47
2016Q4,-0.79,0.02,-0.28,-0.24
2016Q3,-0.79,-0.21,-1.79,-1.51
2016Q2,-0.61,-0.22,-1.53,-1.27
2016Q1,-1.39,-0.49,-3.71,-3.1
2015Q4,-0.97,-1.0,-7.34,-6.3
2015Q3,-0.082,-0.79,-5.49,-4.78
2015Q2,0.59,-0.9,-5.7,-5.07
2015Q1,1.37,-0.93,-5.51,-5.01
2014Q4,2.59,-0.95,-5.27,-4.81
2014Q3,3.41,-0.67,-3.55,-3.25
2014Q2,3.98,-0.5,-2.57,-2.36
