年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,6.67,1.2,7.3,1.97,1.2
2019,6.68,1.35,8.18,2.93,1.2
2018,6.86,3.52,22.74,11.57,1.5
2017,4.48,7.23,67.19,22.63,1.5
2016,-4.07,-0.02,-0.3,0.07,0.0
2015,-4.04,1.55,24.16,4.88,0.0
2014,-5.87,0.48,9.48,1.53,0.0
2013,-10.35,1.38,75.59,11.98,0.0
