季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,10.69,2.38,5.41,3.45
2020Q4,9.02,2.32,5.59,3.5
2020Q3,7.39,2.16,5.49,3.17
2020Q2,5.88,2.1,5.16,3.01
2020Q1,9.32,2.11,4.98,3.11
2019Q4,7.85,2.06,5.14,3.12
2019Q3,6.44,1.88,4.93,2.89
2019Q2,5.14,1.93,4.82,2.99
2019Q1,8.31,1.98,4.71,3.54
2018Q4,7.2,1.98,4.69,4.04
2018Q3,5.9,1.78,4.65,3.79
2018Q2,4.68,1.94,6.3,4.86
2018Q1,6.87,1.81,8.66,6.59
2017Q4,5.78,1.8,9.5,7.11
2017Q3,4.71,1.63,9.48,6.32
2017Q2,3.73,1.66,9.31,6.26
2017Q1,5.44,1.32,7.17,5.43
2016Q4,4.65,5.29,29.54,22.19
2016Q2,3.07,1.63,,
2015Q4,3.78,2.62,17.09,10.7
2015Q2,2.51,0.77,59.08,36.86
2014Q4,3.2,0.33,53.01,42.96
