年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,24.69,5.03,15.23,7.76,2.7
2019,21.02,4.55,15.42,8.55,2.3
2018,17.88,4.2,14.74,8.5,2.2
2017,15.77,3.3,11.58,6.95,2.6
2016,13.14,2.59,10.85,6.5,1.3
2015,10.67,0.05,1.76,1.06,0.7
2014,11.32,-0.58,-1.9,-0.74,0.5
2013,13.0,-0.95,-2.72,-1.08,0.6
