季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.5,0.3,2.26,1.38
2020Q4,3.29,0.3,2.09,1.28
2020Q3,3.07,0.24,2.01,1.23
2020Q2,2.91,-0.03,-0.29,-0.1
2020Q1,3.31,0.14,1.26,0.8
2019Q4,3.24,0.21,1.79,1.1
2019Q3,3.1,0.19,1.57,0.98
2019Q2,2.96,0.36,2.56,1.52
2019Q1,2.71,0.09,0.72,0.49
2018Q4,2.65,-0.17,-0.72,-0.35
2018Q3,2.77,-0.09,-0.2,-0.06
2018Q2,2.83,-0.11,-0.51,-0.24
2018Q1,3.95,-0.12,-0.57,-0.29
2017Q4,4.02,0.57,3.31,2.07
2017Q3,3.66,0.16,1.19,0.76
2017Q2,3.54,0.59,3.46,2.12
2017Q1,4.24,0.02,0.52,0.34
2016Q4,4.23,0.65,3.98,2.43
2016Q3,3.87,0.16,1.32,0.83
2016Q2,3.75,0.48,2.89,1.73
2016Q1,4.54,0.34,2.16,1.31
2015Q4,4.33,0.57,3.93,2.21
2015Q3,4.07,0.68,4.11,2.34
2015Q2,3.66,0.56,3.65,2.06
