年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,56.41,3.21,15.07,7.66,1.68
2019,48.07,2.9,14.88,8.11,1.45
2018,42.29,2.61,14.16,8.45,1.56
2017,36.62,2.54,14.59,8.96,1.6
2016,33.33,2.68,16.02,10.27,1.5
2015,29.26,2.75,16.61,10.97,1.72
2014,25.13,2.05,12.99,8.52,1.5
2013,22.07,1.83,12.18,7.88,1.4
