年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.61,-1.15,-3.14,-1.82,0.0
2019,9.2,0.46,1.22,0.92,0.37
2018,8.71,-0.48,-1.24,-0.11,0.0
2017,9.58,0.43,1.03,0.69,0.35
2016,13.3,8.16,18.71,12.63,4.0
2015,7.71,4.28,10.34,6.4,3.6
2014,4.55,-0.18,-0.44,-0.14,1.5
