季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.38,0.65,1.18,0.96
2020Q4,8.08,1.03,1.85,1.54
2020Q3,7.63,0.65,1.2,1.0
2020Q2,7.35,1.95,3.69,3.08
2020Q1,7.15,0.4,0.75,0.65
2019Q4,6.98,0.34,0.66,0.57
2019Q3,6.83,1.1,2.1,1.76
2019Q2,6.34,0.9,1.66,1.38
2019Q1,8.45,0.97,1.72,1.5
2018Q4,8.03,1.06,1.89,1.62
2018Q3,7.57,1.53,2.83,2.25
2018Q2,6.9,2.25,3.94,3.22
2018Q1,9.51,1.77,3.04,2.66
2017Q4,8.76,1.12,2.58,2.23
2017Q3,8.12,2.92,7.2,5.87
2017Q2,6.36,1.38,3.46,2.75
2017Q1,7.72,1.26,3.12,2.5
2016Q4,6.95,1.23,3.12,2.36
2016Q3,6.21,1.17,3.08,2.18
2016Q2,5.51,0.77,2.02,1.39
2016Q1,6.86,0.91,2.34,1.56
2015Q4,6.31,1.08,2.8,1.7
2015Q3,5.69,1.62,4.5,2.5
2015Q2,4.67,1.63,4.94,3.17
2015Q1,5.8,1.04,3.35,2.94
2014Q4,5.26,1.22,4.06,3.41
2014Q3,4.67,1.36,4.91,3.68
2014Q2,4.0,1.15,4.05,3.06
