季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,110.9,0.4,2.08,0.25
2020Q4,104.9,0.29,1.53,0.17
2020Q3,101.0,0.34,1.87,0.21
2020Q2,96.03,0.28,1.59,0.19
2020Q1,101.6,0.27,1.49,0.18
2019Q4,98.0,0.22,1.25,0.15
2019Q3,95.05,0.24,1.36,0.16
2019Q2,91.81,0.24,1.35,0.16
2019Q1,99.08,0.23,1.33,0.16
2018Q4,95.21,0.21,1.24,0.14
2018Q3,92.13,0.24,1.42,0.17
2018Q2,88.86,0.29,1.68,0.19
2018Q1,93.67,0.25,1.44,0.16
2017Q4,90.1,0.24,1.43,0.15
2017Q3,86.77,0.27,1.63,0.17
2017Q2,83.11,0.26,1.58,0.17
2017Q1,90.84,0.23,1.34,0.15
2016Q4,87.81,0.23,1.35,0.15
2016Q3,84.9,0.28,1.62,0.17
2016Q2,81.22,0.36,2.15,0.24
2016Q1,87.45,0.35,2.06,0.23
2015Q4,82.78,0.31,1.88,0.21
2015Q3,78.75,0.3,1.85,0.21
2015Q2,74.75,0.31,1.91,0.22
2015Q1,80.3,0.28,1.76,0.22
2014Q4,76.48,0.22,1.38,0.17
2014Q3,73.58,0.29,1.88,0.22
2014Q2,69.66,0.23,1.49,0.17
