年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,10433.0,7.34,7.96,4.17,4.0
2019,10044.0,8.32,9.68,5.55,4.2
2018,9436.0,8.03,10.37,5.07,4.0
2017,8406.0,8.01,11.74,5.48,2.0
2016,7799.0,8.6,13.8,7.01,4.5
2015,7094.0,9.42,14.69,6.89,4.0
2014,6271.0,8.85,14.8,6.03,3.8
2013,5369.0,8.16,14.44,5.26,1.8
