年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.53,2.53,8.67,4.56,1.7
2019,7.47,4.51,12.96,5.79,2.32
2018,6.94,4.21,10.27,4.83,3.0
2017,6.52,4.67,16.07,9.23,3.02
2016,6.64,6.02,20.57,14.66,5.0
2015,5.54,7.1,24.79,19.74,6.0
2014,3.91,6.56,24.51,19.43,5.5
2013,3.27,5.51,24.35,18.75,4.5
