季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.53,0.11,0.94,0.85
2020Q4,0.49,0.15,1.31,1.13
2020Q3,0.44,0.2,1.7,1.47
2020Q2,0.37,0.26,2.2,1.86
2020Q1,0.42,0.23,2.07,1.7
2019Q4,0.34,0.14,1.27,1.06
2019Q3,0.29,0.1,0.92,0.77
2019Q2,0.25,0.17,1.43,1.3
2019Q1,0.35,-0.01,-0.07,-0.06
2018Q4,0.35,-0.05,-0.43,-0.37
2018Q3,0.36,0.24,2.09,1.37
2018Q2,0.29,0.22,1.83,1.27
2018Q1,0.37,0.12,1.0,0.93
2017Q4,0.28,0.12,1.08,1.02
2017Q3,0.24,0.05,0.44,0.42
2017Q2,0.22,0.25,2.15,1.87
2017Q1,0.37,0.13,1.12,0.86
2016Q4,0.33,0.11,0.94,0.77
2016Q3,0.29,0.03,0.24,0.22
2016Q2,0.29,0.15,1.02,0.9
2016Q1,0.85,0.71,5.04,4.33
2015Q4,0.68,-0.47,-3.29,-2.66
2015Q3,0.79,-0.08,-0.55,-0.48
2015Q2,0.81,-0.13,-0.89,-0.79
2015Q1,0.84,3.8,30.19,23.22
2014Q4,0.019,0.78,10.42,6.78
2014Q3,-0.19,0.38,4.22,2.71
2014Q2,-0.26,0.12,1.65,1.1
