季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.53,-0.71,-7.11,-3.84
2020Q4,-2.18,-0.1,-0.91,-0.5
2020Q3,-2.13,-0.4,-3.63,-2.01
2020Q2,-1.93,-0.64,-5.49,-3.13
2020Q1,-1.62,-0.96,-7.63,-4.47
2019Q4,-1.15,0.03,0.21,0.12
2019Q3,-1.3,-0.6,-4.49,-2.88
2019Q2,-1.0,-1.06,-7.51,-5.1
2019Q1,-0.44,-0.77,-5.1,-3.58
2018Q4,-0.05,0.38,2.49,1.81
2018Q3,-0.24,0.01,0.02,0.02
2018Q2,-0.24,-0.73,-4.89,-3.69
2018Q1,0.13,-0.43,-2.83,-2.16
2017Q4,0.35,0.34,2.82,1.9
2017Q3,0.19,0.07,0.03,0.02
2017Q2,0.19,-0.86,-6.65,-4.94
2017Q1,0.84,-0.55,-3.94,-2.95
2016Q4,1.25,0.46,3.11,2.3
2016Q3,0.91,-0.27,-1.77,-1.31
2016Q2,1.11,-0.44,-2.87,-2.19
2016Q1,1.45,-0.63,-3.74,-2.9
2015Q4,1.94,0.13,0.75,0.58
2015Q3,1.84,-0.55,-3.2,-2.46
2015Q2,2.27,2.47,15.01,11.14
2015Q1,0.37,-1.41,-8.71,-6.25
2014Q4,1.46,0.8,4.71,3.42
2014Q3,0.86,-0.32,-2.04,-1.5
2014Q2,1.11,0.06,0.37,0.27
