季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.26,0.79,1.81,1.18
2020Q4,3.12,0.45,1.06,0.69
2020Q3,3.02,1.64,4.03,2.4
2020Q2,2.74,0.45,1.03,0.57
2020Q1,2.83,0.74,1.79,0.99
2019Q4,2.69,0.96,2.18,1.15
2019Q3,2.53,1.54,3.55,1.79
2019Q2,2.26,0.66,1.42,0.72
2019Q1,2.84,1.25,2.73,1.54
2018Q4,2.62,2.27,5.16,3.16
2018Q3,2.23,1.42,3.4,1.97
2018Q2,1.98,1.56,3.51,2.14
2018Q1,1.71,2.01,4.22,2.77
2017Q4,1.38,2.24,4.86,3.09
2017Q3,1.01,2.27,5.13,3.17
2017Q2,0.79,2.5,5.54,3.29
2017Q1,0.36,2.22,4.91,3.38
2016Q4,0.013,3.65,5.64,4.77
2016Q3,-0.4,0.01,0.04,0.03
2016Q2,-4.34,-1.58,-26.6,-9.1
2016Q1,-4.23,0.68,9.84,3.34
2015Q4,-4.28,-0.46,-36.1,-13.73
2015Q3,-4.07,-0.04,-2.85,-1.19
2015Q2,-4.05,-0.19,-15.8,-5.17
2015Q1,-3.72,0.04,5.48,1.14
2014Q4,-3.73,-0.46,-51.37,-12.83
2014Q3,-3.57,-0.78,-51.18,-20.17
2014Q2,-3.27,-0.76,-32.92,-15.93
