年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.42,2.27,10.5,4.98,1.68
2019,3.19,2.8,13.55,6.38,1.5
2018,2.64,1.51,7.49,3.36,1.25
2017,2.55,1.5,7.32,3.03,1.27
2016,2.74,2.45,11.96,5.01,1.97
2015,2.46,1.34,7.14,3.31,1.3
2014,2.46,2.24,11.92,6.63,1.25
2013,2.24,3.11,16.35,9.56,1.5
