季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.08,0.22,0.7,0.32
2020Q4,2.02,-0.09,-1.23,-0.59
2020Q3,2.05,1.02,3.39,1.62
2020Q2,1.76,-0.36,-1.2,-0.61
2020Q1,2.71,1.02,2.99,1.67
2019Q4,2.42,0.26,0.8,0.45
2019Q3,2.35,1.34,4.25,2.29
2019Q2,1.97,1.12,3.46,1.94
2019Q1,2.5,0.31,0.93,0.55
2018Q4,2.42,1.04,3.2,1.7
2018Q3,2.14,1.0,3.29,1.64
2018Q2,1.89,1.5,4.8,2.46
2018Q1,2.14,-0.15,-0.49,-0.26
2017Q4,2.18,0.47,1.53,0.84
2017Q3,2.06,0.44,1.47,0.81
2017Q2,1.95,0.86,2.89,1.56
2016Q4,2.44,4.67,14.25,9.6
2016Q2,2.37,0.44,,
2015Q4,2.12,,,
