季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.31,0.37,1.95,1.42
2020Q4,6.56,0.19,1.14,0.83
2020Q3,6.2,0.68,4.01,2.95
2020Q2,4.96,0.58,3.6,2.67
2020Q1,3.9,0.05,0.32,0.24
2019Q4,3.81,0.15,0.93,0.74
2019Q3,3.54,0.36,2.34,2.01
2019Q2,2.88,0.36,2.32,2.06
2019Q1,2.23,0.35,2.27,2.04
2018Q4,1.58,0.27,1.77,1.61
2018Q3,1.09,0.3,2.08,1.88
2018Q2,0.55,0.25,1.74,1.55
2018Q1,0.095,-0.2,-1.49,-1.31
2017Q4,0.38,-0.17,-1.24,-1.07
2017Q3,0.7,-0.33,-2.22,-1.9
2017Q2,1.31,-0.29,-1.76,-1.52
2017Q1,1.83,-0.55,-3.78,-3.24
2016Q4,2.83,0.07,0.57,0.49
2016Q3,2.75,-0.07,-0.51,-0.46
2016Q2,2.89,1.45,9.25,8.27
2016Q1,0.24,-0.28,-1.88,-1.67
2015Q4,0.74,-0.03,-0.32,-0.28
2015Q3,0.8,-0.09,-0.62,-0.54
2015Q2,0.96,-0.09,-0.55,-0.49
2015Q1,1.13,-0.1,-0.71,-0.61
2014Q4,1.3,0.15,0.95,0.81
2014Q3,1.02,0.37,2.41,2.05
2014Q2,0.35,-0.07,-0.51,-0.43
