季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.24,0.06,0.35,0.33
2020Q4,1.23,-0.05,-0.32,-0.3
2020Q3,1.24,-0.08,-0.48,-0.45
2020Q2,1.26,-0.27,-1.66,-1.55
2020Q1,1.31,0.12,0.72,0.68
2019Q4,1.29,3.0,20.45,19.2
2019Q3,0.66,0.14,1.07,0.99
2019Q2,0.63,0.06,0.43,0.4
2019Q1,0.72,0.16,1.19,1.12
2018Q4,0.69,0.19,1.43,1.33
2018Q3,0.65,0.2,1.57,1.45
2018Q2,0.61,0.6,4.74,4.41
2018Q1,0.48,-0.07,-0.54,-0.5
2017Q4,0.5,-0.97,-7.56,-6.99
2017Q3,0.7,0.11,0.81,0.75
2017Q2,0.68,0.13,1.01,0.93
2017Q1,0.65,-0.35,-2.63,-2.42
2016Q4,0.73,0.29,2.18,1.97
2016Q3,0.67,-0.02,-0.17,-0.15
2016Q2,0.67,0.13,1.01,0.87
2016Q1,0.65,0.15,1.16,1.0
2015Q4,0.61,0.22,1.68,1.45
2015Q3,0.57,0.43,3.44,2.98
2015Q2,0.48,0.19,1.57,1.35
2015Q1,0.44,0.22,1.81,1.54
2014Q4,0.4,0.3,2.56,2.15
2014Q3,0.33,0.25,2.17,1.78
2014Q2,0.28,0.07,0.63,0.51
